timestamp_ms,ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,label,label_name,phase
26896.0,0.513,0.404,9.8714,1.9504,0.7982,0.7768,0.4688,0.3262,9.8412,0,Normal,Normal
26897.0,-0.1004,0.0772,10.1395,0.0929,2.9951,3.2591,-0.1329,0.0515,10.1849,0,Normal,Normal
26898.0,-0.0643,0.0041,9.9744,-3.0011,-1.4545,1.6306,-0.0367,-0.1032,9.9639,0,Normal,Normal
26899.0,-0.4335,-0.1095,10.2365,-1.6585,-0.5775,1.7414,-0.4683,-0.144,10.2648,0,Normal,Normal
26900.0,0.1715,0.3717,9.5587,3.0602,-0.0622,-3.7545,0.1598,0.38,9.5681,0,Normal,Normal
26901.0,-0.3031,-0.3636,10.0648,0.3364,0.5205,-4.6822,-0.2964,-0.3248,10.062,0,Normal,Normal
26902.0,0.3852,0.1908,9.8693,-1.5766,5.3582,-1.3265,0.4513,0.262,9.9056,0,Normal,Normal
26903.0,0.1797,-0.2787,9.7063,1.3,-0.5804,0.3915,0.1512,-0.2453,9.6737,0,Normal,Normal
26904.0,0.4373,0.2933,9.9312,-3.5358,-5.6111,7.0436,0.438,0.2592,9.8915,0,Normal,Normal
26905.0,0.3895,-0.2887,9.5845,-1.9537,1.2047,-0.7785,0.3747,-0.2451,9.4763,0,Normal,Normal
26906.0,0.2305,-0.0637,10.1409,-2.5478,1.2856,-1.2613,0.252,-0.0925,10.2123,0,Normal,Normal
26907.0,-0.3785,0.4167,9.6847,-5.1973,1.3599,-2.699,-0.3586,0.3844,9.6617,0,Normal,Normal
26908.0,0.1717,0.1593,9.8982,5.2185,-2.3824,-4.1533,0.1955,0.1509,9.9662,0,Normal,Normal
26909.0,-0.2573,-0.5017,9.4589,3.0216,2.4893,1.7241,-0.2872,-0.4607,9.4163,0,Normal,Normal
26910.0,-0.1709,0.3432,9.804,0.973,3.3306,-1.6776,-0.1022,0.3933,9.9081,0,Normal,Normal
26911.0,-0.0248,-0.2223,9.8364,-3.384,-2.4951,1.6074,-0.0802,-0.2417,9.761,0,Normal,Normal
26912.0,-0.33,0.8178,9.9257,-2.1742,1.186,-3.547,-0.3946,0.7334,9.8896,0,Normal,Normal
26913.0,-0.2774,0.0821,9.9183,1.3176,-5.429,-4.8056,-0.3112,0.0369,9.9672,0,Normal,Normal
26914.0,-0.026,-0.5259,9.7875,-4.4337,2.0563,-5.3274,0.0407,-0.5042,9.7937,0,Normal,Normal
26915.0,-0.1153,-0.6946,9.6483,0.9534,5.5862,0.1504,-0.2204,-0.7074,9.6579,0,Normal,Normal
26916.0,0.4602,0.1331,9.7134,6.871,-0.2158,-5.7023,0.5341,0.058,9.6894,0,Normal,Normal
26917.0,-0.0635,-0.0346,9.7017,-4.8101,-4.1109,-0.1627,-0.0215,-0.0311,9.6795,0,Normal,Normal
26918.0,0.3498,0.2131,10.0807,-3.4973,-1.1524,-3.0435,0.2661,0.1946,10.0832,0,Normal,Normal
26919.0,0.3395,-0.0864,9.7917,0.6758,2.2377,-1.4167,0.3935,0.0122,9.8607,0,Normal,Normal
26920.0,-0.0029,-0.5938,9.7794,-1.7867,-5.8022,2.5035,-0.0121,-0.5456,9.7824,0,Normal,Normal
26921.0,0.0226,-0.6312,10.1415,-0.6711,-0.1335,3.1112,-0.0287,-0.6614,10.092,0,Normal,Normal
26922.0,0.1704,-0.1731,9.9938,4.8977,4.1318,0.6941,0.215,-0.1408,10.0065,0,Normal,Normal
26923.0,0.0417,-0.2412,9.846,1.6598,1.7408,-1.8036,0.0057,-0.2426,9.9092,0,Normal,Normal
26924.0,0.409,0.6708,9.9072,-1.662,-0.4811,2.0258,0.4019,0.613,9.9859,0,Normal,Normal
26925.0,0.2588,-0.5397,10.0008,0.2568,-2.9002,0.6688,0.2764,-0.5057,9.969,0,Normal,Normal
26926.0,-0.0732,-0.7496,10.0805,-4.066,3.2202,1.2167,0.0002,-0.7021,10.024,0,Normal,Normal
26927.0,-0.3512,0.4459,9.7358,-0.1349,3.4308,-3.1381,-0.4016,0.5539,9.7568,0,Normal,Normal
26928.0,-0.3529,-0.1262,9.7924,-3.4207,2.8173,-0.9441,-0.2678,-0.234,9.6794,0,Normal,Normal
26929.0,0.2733,-0.2829,9.5043,3.3329,-0.5678,1.6035,0.2109,-0.2999,9.435,0,Normal,Normal
26930.0,-0.4782,0.1367,9.4773,-4.2092,0.5569,-3.3468,-0.5243,0.2153,9.5151,0,Normal,Normal
26931.0,0.4572,0.0259,9.8382,-3.8605,1.1786,1.7107,0.4561,0.0323,9.8671,0,Normal,Normal
26932.0,-0.0217,-0.3321,9.9347,-4.0673,-2.3042,-1.0918,-0.0853,-0.2956,9.9075,0,Normal,Normal
26933.0,0.018,0.1791,10.0882,-1.8096,0.7064,0.8727,0.0278,0.3242,10.0893,0,Normal,Normal
26934.0,-0.0798,0.0542,9.9474,0.0777,-3.3776,0.5169,-0.0894,0.1092,9.9079,0,Normal,Normal
26935.0,-0.1118,-0.2638,9.9226,0.7274,1.1408,4.9701,-0.1575,-0.2329,9.8738,0,Normal,Normal
26936.0,-0.5864,-0.0218,9.9246,4.9228,5.6346,-1.6852,-0.6201,-0.0773,9.9018,0,Normal,Normal
26937.0,0.0002,-0.0908,9.4752,-0.9918,-1.5828,0.2094,-0.1349,-0.1647,9.5021,0,Normal,Normal
26938.0,0.1333,-0.1231,10.084,0.7585,1.0808,2.4163,0.1374,-0.0801,10.0567,0,Normal,Normal
26939.0,0.3078,0.0123,10.0209,-1.9909,0.3738,2.8463,0.3092,0.0012,10.072,0,Normal,Normal
26940.0,0.0566,-0.5763,9.3667,0.5622,-0.2133,-3.5485,0.141,-0.6432,9.4089,0,Normal,Normal
26941.0,-0.535,-0.1062,9.6018,0.1807,2.3357,2.8638,-0.5524,-0.0637,9.5686,0,Normal,Normal
26942.0,0.0331,0.2978,9.8411,0.0773,1.426,0.4398,0.0638,0.3323,9.8291,0,Normal,Normal
26943.0,0.2266,-0.1474,9.5011,-0.7763,-0.9148,2.544,0.1616,-0.2145,9.4138,0,Normal,Normal
26944.0,0.1471,0.1861,10.0829,-2.7654,3.8472,0.8359,0.1626,0.2061,10.0205,0,Normal,Normal
26945.0,0.3021,0.0089,9.7551,1.945,-1.9198,-1.7387,0.2919,-0.0412,9.8229,0,Normal,Normal
26946.0,-0.1669,-0.0052,9.8645,-1.514,-0.4808,5.6281,-0.1933,-0.0164,9.8717,0,Normal,Normal
26947.0,0.5138,0.2756,9.9486,-0.6131,-3.6881,-3.215,0.5628,0.251,9.9579,0,Normal,Normal
26948.0,-0.0796,-0.068,9.8087,1.9455,2.1948,0.0221,-0.1269,-0.0351,9.7948,0,Normal,Normal
26949.0,0.0913,-0.4737,9.5565,-1.3219,-2.5282,4.5566,0.0751,-0.4438,9.5117,0,Normal,Normal
26950.0,-0.2336,0.001,10.1583,-0.7734,-0.2895,2.1063,-0.1883,-0.0468,10.2971,0,Normal,Normal
26951.0,-0.0213,0.0704,9.6669,-2.3568,1.1708,-0.4129,-0.0951,0.107,9.6573,0,Normal,Normal
26952.0,-0.294,0.0342,9.6679,1.7175,-0.243,2.3052,-0.342,0.0891,9.6234,0,Normal,Normal
26953.0,0.1383,-0.0999,9.736,0.0165,1.9852,-5.0979,0.0917,-0.1019,9.8102,0,Normal,Normal
26954.0,-0.0211,-0.0463,9.4535,3.6027,-1.9787,0.2745,-0.0546,-0.1028,9.5314,0,Normal,Normal
26955.0,0.3201,0.0911,9.8618,-2.8605,-2.8998,2.5933,0.2965,0.1383,9.7605,0,Normal,Normal
26956.0,-0.2687,0.0972,10.0952,-0.2182,-1.7534,3.8453,-0.2488,0.0542,10.1232,0,Normal,Normal
26957.0,0.3218,0.0972,10.0489,0.4563,3.0619,-1.6776,0.3748,0.1277,10.0045,0,Normal,Normal
26958.0,0.3839,-0.3768,10.3034,0.3297,-5.4874,1.2825,0.4014,-0.3586,10.2965,0,Normal,Normal
26959.0,-0.1842,-0.0998,9.8524,-0.8581,-4.2817,0.1909,-0.0647,-0.078,9.8233,0,Normal,Normal
26960.0,-0.1598,0.386,9.7422,0.5044,-0.588,1.4406,-0.1716,0.4589,9.7958,0,Normal,Normal
26961.0,-0.2671,0.1588,9.456,2.3338,0.924,-0.8271,-0.1846,0.165,9.3556,0,Normal,Normal
26962.0,0.3352,0.2539,9.7858,-0.5569,-3.1618,0.6085,0.3509,0.1742,9.7971,0,Normal,Normal
26963.0,-0.1452,0.0544,9.7722,0.407,4.5535,-0.7295,-0.1927,0.0413,9.7088,0,Normal,Normal
26964.0,-0.1372,-0.4572,9.7771,-2.097,1.3347,3.2333,-0.1744,-0.3759,9.7207,0,Normal,Normal
26965.0,-0.2967,0.5934,9.9795,1.2045,0.813,-1.0426,-0.2776,0.6075,10.002,0,Normal,Normal
26966.0,0.1138,0.3448,9.7719,3.6326,2.2916,-4.7741,0.0383,0.413,9.7603,0,Normal,Normal
26967.0,-0.2917,0.0326,9.7422,-0.3349,-0.5152,0.1551,-0.2413,0.0051,9.7185,0,Normal,Normal
26968.0,0.0984,-0.0576,9.924,-3.3603,5.2344,-0.1018,0.1352,-0.0916,9.9448,0,Normal,Normal
26969.0,-0.0005,-0.2724,9.5294,0.1,0.7039,0.6843,-0.0522,-0.2543,9.5631,0,Normal,Normal
26970.0,0.4153,-0.0936,9.701,-4.8511,-1.5736,1.4769,0.339,-0.0675,9.6659,0,Normal,Normal
26971.0,-0.1139,0.3113,9.9054,-0.9634,3.7173,-1.0902,-0.1227,0.328,9.9291,0,Normal,Normal
26972.0,0.482,0.5024,10.038,2.6117,1.284,-1.2959,0.4549,0.4825,10.0091,0,Normal,Normal
26973.0,-0.032,-0.3484,9.6786,-4.5831,0.6392,-0.6552,-0.0455,-0.279,9.6461,0,Normal,Normal
26974.0,0.2032,-0.2026,9.5966,-0.4118,1.1102,1.092,0.1496,-0.1752,9.6041,0,Normal,Normal
26975.0,-0.8064,-0.6294,10.013,-4.4119,-4.3667,-2.0308,-0.7173,-0.6056,10.1114,0,Normal,Normal
26976.0,-0.5433,-0.2211,10.1457,7.7432,0.8682,-0.874,-0.5744,-0.1861,10.0737,0,Normal,Normal
26977.0,0.0679,0.2686,9.9844,2.7461,0.7503,-5.0947,0.0891,0.2497,9.9164,0,Normal,Normal
26978.0,-0.1535,0.3521,9.9574,0.9309,-4.2168,4.0941,-0.1921,0.366,9.8729,0,Normal,Normal
26979.0,0.0461,0.3796,9.9552,4.4992,0.7985,4.1005,0.0358,0.3308,9.9221,0,Normal,Normal
26980.0,0.5187,0.0763,9.9459,1.3231,1.9154,-2.1444,0.4197,0.0822,9.847,0,Normal,Normal
26981.0,0.0625,0.5852,10.1277,-1.7806,1.4553,-0.9918,0.0968,0.5163,10.1339,0,Normal,Normal
26982.0,0.25,-0.0588,9.4887,1.0116,-7.1645,-3.5287,0.1732,-0.063,9.4692,0,Normal,Normal
26983.0,0.4875,0.1049,10.1289,1.3081,3.4854,1.2963,0.5787,0.0792,10.0903,0,Normal,Normal
26984.0,-0.0912,0.3027,9.5442,-1.8391,-0.2244,0.2056,-0.0578,0.3481,9.4168,0,Normal,Normal
26985.0,0.2604,-0.0472,9.6499,-0.2266,-0.1727,1.3461,0.1698,0.0309,9.675,0,Normal,Normal
26986.0,-0.0806,-0.0986,9.6013,1.7118,-3.7802,0.5969,0.0349,-0.0405,9.595,0,Normal,Normal
26987.0,-0.2804,-0.0846,9.6565,-2.8464,2.3128,0.9574,-0.1778,-0.1125,9.7063,0,Normal,Normal
26988.0,0.3473,0.2244,9.9302,-1.0676,-5.402,-0.4491,0.2786,0.223,9.8958,0,Normal,Normal
26989.0,0.0242,-0.0064,9.6945,-1.0611,0.1874,1.6921,0.0512,-0.0194,9.7429,0,Normal,Normal
26990.0,-0.4475,0.0926,9.6428,-2.3525,3.5041,2.2338,-0.4051,0.1292,9.6105,0,Normal,Normal
26991.0,0.3551,-0.2517,9.5522,-2.9883,-1.7496,2.0044,0.3091,-0.2963,9.5011,0,Normal,Normal
26992.0,0.5174,-0.073,9.5376,-2.1839,-3.0842,1.0462,0.5813,-0.1199,9.5035,0,Normal,Normal
26993.0,0.1832,0.0483,10.0209,-1.0761,-1.1402,-6.8691,0.1816,0.0794,10.1775,0,Normal,Normal
26994.0,0.4254,-0.0922,9.6029,1.919,3.2526,-4.8423,0.478,-0.1459,9.6097,0,Normal,Normal
26995.0,-0.5123,-0.0541,9.4676,-2.4081,0.7657,0.3609,-0.5311,-0.058,9.5277,0,Normal,Normal
26996.0,0.1003,0.3024,9.4542,1.5993,2.6087,-1.4773,0.0336,0.2624,9.3821,0,Normal,Normal
26997.0,-0.2977,0.263,9.6733,-0.6158,0.7358,4.8654,-0.3223,0.2236,9.7051,0,Normal,Normal
26998.0,0.0818,-0.2687,9.5267,2.5442,2.333,-3.5132,0.1256,-0.2905,9.5505,0,Normal,Normal
26999.0,0.4059,-0.3894,10.105,0.3602,4.2434,-0.2635,0.4064,-0.2766,10.0616,0,Normal,Normal
27000.0,0.0196,0.1872,9.933,-0.6621,3.9445,2.3269,0.0751,0.2589,9.9156,0,Normal,Normal
27001.0,-0.0039,-0.1531,9.6047,-4.5429,2.6058,0.5067,0.0607,-0.1087,9.5619,0,Normal,Normal
27002.0,-0.0335,-0.6333,9.5113,4.8697,-2.1236,-1.5712,-0.0216,-0.5913,9.5554,0,Normal,Normal
27003.0,0.0274,-0.1923,10.096,-1.5841,-2.3492,3.2068,0.0691,-0.1822,10.0955,0,Normal,Normal
27004.0,0.5405,0.3187,9.714,0.578,5.0228,-3.5999,0.5378,0.3326,9.7068,0,Normal,Normal
27005.0,-0.4298,-0.1967,9.8195,-0.1786,-1.0443,2.2252,-0.3884,-0.1919,9.8365,0,Normal,Normal
27006.0,-0.1138,-0.3494,9.4786,-2.2431,-0.2284,3.8416,-0.1677,-0.2767,9.453,0,Normal,Normal
27007.0,-0.0083,0.0999,9.8597,0.5152,0.6751,-1.3613,-0.0687,0.0443,9.8395,0,Normal,Normal
27008.0,-0.2997,-0.0188,9.9075,-2.5143,-0.8962,6.2451,-0.2828,-0.0512,9.9529,0,Normal,Normal
27009.0,-0.7205,0.1011,9.8422,-2.7865,2.0846,-1.8285,-0.7204,0.1597,9.9001,0,Normal,Normal
27010.0,-0.3828,-0.3118,9.7048,-0.3158,-1.4281,-2.3386,-0.4671,-0.3211,9.6429,0,Normal,Normal
27011.0,0.6491,0.2446,9.5286,-0.0831,3.1899,3.077,0.6536,0.2555,9.4553,0,Normal,Normal
27012.0,-0.0713,-0.261,9.76,-2.4622,2.5409,-1.4689,-0.0608,-0.1908,9.7853,0,Normal,Normal
27013.0,-0.2855,0.1088,9.9811,2.6575,1.7299,0.494,-0.3507,0.0164,10.0282,0,Normal,Normal
27014.0,0.526,0.4975,9.9686,3.0541,4.3092,-3.0468,0.6105,0.4318,9.9499,0,Normal,Normal
27015.0,0.5474,0.2525,9.8888,5.7734,0.6562,-0.0579,0.5285,0.2483,9.8855,0,Normal,Normal
27016.0,-0.0588,0.0414,9.8113,-2.8493,4.8257,-0.974,-0.0259,0.0502,9.7577,0,Normal,Normal
27017.0,0.5552,0.4509,9.5833,-1.6068,-0.5071,0.651,0.4599,0.5028,9.532,0,Normal,Normal
27018.0,-0.1101,0.377,9.9538,-1.1682,0.963,-0.3438,-0.0556,0.3752,9.8354,0,Normal,Normal
27019.0,0.0505,0.3584,9.6101,4.6395,-1.1585,-4.6556,-0.0265,0.4145,9.6171,0,Normal,Normal
27020.0,-0.2992,0.0858,9.8273,0.2298,0.7072,6.845,-0.3081,0.0672,9.8008,0,Normal,Normal
27021.0,0.3777,-0.1361,9.939,6.511,-2.5534,2.8478,0.3821,-0.1818,9.9297,0,Normal,Normal
27022.0,0.3571,0.2914,9.5817,-3.3038,0.3108,3.5735,0.3458,0.2727,9.5722,0,Normal,Normal
27023.0,-0.1861,0.4965,9.9043,1.1969,1.4418,-4.9852,-0.2418,0.5692,9.87,0,Normal,Normal
27024.0,0.2267,0.2263,9.7651,0.5417,-2.6333,-0.3622,0.3007,0.2615,9.7203,0,Normal,Normal
27025.0,-0.0946,-0.1195,9.6598,5.9137,4.8877,0.4255,-0.0693,-0.0324,9.6115,0,Normal,Normal
27026.0,0.1232,-0.0914,9.783,-0.8353,-1.1314,-6.9959,0.0896,-0.104,9.7788,0,Normal,Normal
27027.0,-0.6512,0.0987,9.5314,5.476,-3.1291,2.6193,-0.6072,0.0745,9.5364,0,Normal,Normal
27028.0,0.6923,0.0663,9.3956,-1.0534,0.8834,-0.2998,0.6405,0.0536,9.3309,0,Normal,Normal
27029.0,-0.0188,-0.7778,9.6864,3.7564,4.538,1.2123,-0.0952,-0.803,9.6671,0,Normal,Normal
27030.0,0.2347,0.2196,9.8959,-0.2877,-3.1341,5.8098,0.1342,0.1749,9.8488,0,Normal,Normal
27031.0,-0.0393,-0.1174,9.3721,-4.5889,2.0133,-3.5281,-0.002,-0.0504,9.3567,0,Normal,Normal
27032.0,-0.2027,-0.1064,9.7033,1.1933,6.5693,-0.9174,-0.2076,-0.0502,9.7761,0,Normal,Normal
27033.0,-0.2526,-0.0443,9.5529,-7.9436,-0.6452,-4.2571,-0.2757,-0.1235,9.5764,0,Normal,Normal
27034.0,0.4832,0.1739,9.823,4.6783,0.1468,-2.6649,0.5381,0.2289,9.8742,0,Normal,Normal
27035.0,0.2777,0.0981,9.6834,0.8912,2.3627,-4.6137,0.33,0.1227,9.7252,0,Normal,Normal
27036.0,0.1619,-0.2928,9.6826,-0.9033,-3.0001,-1.9252,0.15,-0.2293,9.6682,0,Normal,Normal
27037.0,-0.1084,-0.1981,10.0822,-3.6135,1.2997,2.3572,-0.1059,-0.1743,10.031,0,Normal,Normal
27038.0,-0.0294,0.312,10.336,-1.1768,5.4263,2.0804,0.0099,0.2791,10.2676,0,Normal,Normal
27039.0,-0.2528,0.1914,9.9191,-0.7043,3.0092,3.2471,-0.2076,0.1903,9.9789,0,Normal,Normal
27040.0,0.2298,-0.1453,9.8591,-6.5024,0.2917,-0.9055,0.2672,-0.1472,9.8207,0,Normal,Normal
27041.0,0.4251,-0.1961,9.7747,1.7875,4.3705,3.5211,0.4756,-0.132,9.8222,0,Normal,Normal
27042.0,0.1207,0.0426,9.7816,3.0896,7.0974,2.4292,0.1179,0.0735,9.7472,0,Normal,Normal
27043.0,0.2807,0.3265,9.7693,-8.2195,-1.2204,0.3482,0.2733,0.3669,9.8004,0,Normal,Normal
27044.0,-0.1307,-0.3129,9.8148,-1.1391,1.4881,-2.0261,-0.1649,-0.292,9.8771,0,Normal,Normal
27045.0,0.062,0.5379,9.6091,-0.5922,3.0194,-0.8286,0.106,0.5156,9.6611,0,Normal,Normal
27046.0,0.0598,0.2858,10.17,-5.0465,3.3003,9.2312,-0.0051,0.3601,10.0844,0,Normal,Normal
27047.0,0.4116,0.278,9.9351,4.2548,3.713,-2.4076,0.3612,0.2717,9.9462,0,Normal,Normal
27048.0,0.0206,0.0621,9.9473,-0.4463,1.6994,3.3922,-0.0598,-0.038,9.9218,0,Normal,Normal
27049.0,-0.2314,-0.1152,9.6317,-0.5839,-3.7623,2.2557,-0.2566,-0.1386,9.6892,0,Normal,Normal
27050.0,0.0885,-0.1674,9.8773,1.5864,-3.9493,-3.2416,0.0411,-0.2225,9.9608,0,Normal,Normal
27051.0,-0.3211,0.2913,9.8168,-1.9431,-0.8584,-1.7339,-0.3266,0.2723,9.7072,0,Normal,Normal
27052.0,-0.5975,-0.1497,9.9628,0.2019,1.0098,5.5029,-0.6378,-0.0989,10.0212,0,Normal,Normal
27053.0,-0.1132,0.1114,10.0069,3.4782,-1.734,1.9184,-0.127,0.199,9.9947,0,Normal,Normal
27054.0,0.0967,0.0372,10.0077,-1.3037,0.595,-8.2519,0.1084,0.0175,9.9868,0,Normal,Normal
27055.0,0.3005,0.6229,9.8011,-4.0423,3.959,-4.1086,0.3996,0.5326,9.9165,0,Normal,Normal
27056.0,-0.0147,-0.24,9.9076,-5.9615,4.225,-0.246,-0.0177,-0.2595,9.904,0,Normal,Normal
27057.0,0.2942,-0.008,9.6396,3.1582,-2.1314,1.3675,0.2858,-0.0591,9.6615,0,Normal,Normal
27058.0,-0.0862,0.0215,9.8563,-0.3964,-3.0141,2.4771,-0.1124,-0.0208,9.8661,0,Normal,Normal
27059.0,0.0804,-0.18,10.0377,-1.0314,1.4685,-1.9549,0.1067,-0.1388,10.0539,0,Normal,Normal
27060.0,0.212,-0.0988,9.9783,0.5893,1.3375,2.2924,0.1097,-0.1328,9.9698,0,Normal,Normal
27061.0,-0.4382,0.1069,9.9637,-7.842,1.5816,-1.7961,-0.4537,0.1085,9.9673,0,Normal,Normal
27062.0,0.2387,0.3927,9.8397,0.8094,4.5627,-2.6561,0.2465,0.4006,9.8823,0,Normal,Normal
27063.0,-0.3413,-0.3684,9.6218,3.2242,3.0969,-1.0736,-0.3798,-0.3139,9.6451,0,Normal,Normal
27064.0,0.1805,0.3848,9.6182,4.009,-3.8945,-1.592,0.1662,0.3965,9.6318,0,Normal,Normal
27065.0,0.225,-0.0306,9.9392,0.7174,-0.9513,1.7854,0.2013,0.0966,9.9495,0,Normal,Normal
27066.0,-0.0849,0.1829,9.4175,-0.4387,-2.8138,2.7103,0.0151,0.2328,9.3903,0,Normal,Normal
27067.0,-0.2828,0.2133,9.9175,-2.0878,2.2052,2.9675,-0.275,0.2704,9.9337,0,Normal,Normal
27068.0,-0.066,0.2331,9.8347,1.8617,0.6945,1.8156,-0.0655,0.2042,9.8217,0,Normal,Normal
27069.0,-0.2795,0.5122,9.6962,1.7651,-2.3393,-2.3994,-0.2819,0.5332,9.843,0,Normal,Normal
27070.0,-0.0286,0.3184,9.5064,-1.1687,6.0952,-1.892,0.0177,0.3935,9.5627,0,Normal,Normal
27071.0,0.1785,-0.0227,9.8372,1.9891,-1.4304,1.6467,0.1303,0.0832,9.9048,0,Normal,Normal
27072.0,0.1255,0.1683,9.7703,0.2718,-0.5493,-1.0605,0.1625,0.2075,9.796,0,Normal,Normal
27073.0,-0.0851,-0.3243,9.8088,5.5699,-1.067,2.2069,0.0285,-0.3216,9.7375,0,Normal,Normal
27074.0,-0.5202,0.1806,10.0291,-1.9957,2.9751,4.6451,-0.4972,0.2231,9.9808,0,Normal,Normal
27075.0,-0.0782,-0.2115,9.9137,5.1281,-0.8653,-0.3297,-0.0246,-0.188,9.9123,0,Normal,Normal
27076.0,-0.3514,-0.0251,9.7462,-0.8806,5.7788,-0.5747,-0.2502,0.0504,9.7033,0,Normal,Normal
27077.0,0.1372,-0.0058,9.7158,2.8756,-1.7833,1.2386,0.031,-0.0725,9.663,0,Normal,Normal
27078.0,-0.1611,-0.1422,9.8709,0.3621,-3.2213,-2.5611,-0.1424,-0.2126,9.8012,0,Normal,Normal
27079.0,-0.4506,0.5191,9.3622,0.6005,0.9765,3.087,-0.449,0.5537,9.3048,0,Normal,Normal
27080.0,0.6278,0.1811,9.9184,-1.8434,6.2301,2.8799,0.6983,0.1397,9.9294,0,Normal,Normal
27081.0,0.017,-0.2373,9.717,1.9157,-4.7936,-1.3283,-0.0789,-0.2816,9.838,0,Normal,Normal
27082.0,-0.1746,0.2275,9.842,-1.3719,-6.3529,0.039,-0.1803,0.2719,9.8476,0,Normal,Normal
27083.0,0.3237,0.1523,9.752,5.3638,1.2283,2.3844,0.4025,0.1476,9.744,0,Normal,Normal
27084.0,0.0608,-0.0428,10.048,5.3628,0.0041,-1.8035,0.0634,-0.1504,10.0546,0,Normal,Normal
27085.0,-0.3042,-0.0024,9.8062,-4.8318,0.7127,-3.2462,-0.427,-0.0163,9.8275,0,Normal,Normal
27086.0,-0.0056,-0.032,9.6844,-3.2051,2.8292,0.3525,-0.0281,-0.1,9.7024,0,Normal,Normal
27087.0,-0.0263,0.0546,9.8297,0.7502,-1.1306,0.2277,-0.025,0.0454,9.7632,0,Normal,Normal
27088.0,-0.6182,0.0734,9.7614,-4.6672,4.9552,6.6891,-0.5361,0.2109,9.7105,0,Normal,Normal
27089.0,0.0976,-0.187,9.5068,-0.0423,-0.4339,-1.1539,0.079,-0.1929,9.5251,0,Normal,Normal
27090.0,0.2666,-0.2733,9.848,0.0564,5.5338,-1.9905,0.2459,-0.2709,9.8313,0,Normal,Normal
27091.0,0.5681,-0.18,9.6911,-4.2574,-3.0175,0.1917,0.5465,-0.1232,9.7319,0,Normal,Normal
27092.0,0.1583,0.1497,9.4947,1.4107,3.2818,-2.3526,0.0811,0.1034,9.4231,0,Normal,Normal
27093.0,0.2183,-0.0547,10.1747,-1.0966,1.0903,3.2032,0.2973,-0.0459,10.1938,0,Normal,Normal
27094.0,0.0238,0.0851,9.9019,-2.7403,5.6364,-4.4114,0.1168,0.181,9.8991,0,Normal,Normal
27095.0,-0.3651,-0.2655,10.019,0.5235,4.2447,-1.7046,-0.4175,-0.278,9.9564,0,Normal,Normal
27096.0,0.3858,-0.0949,9.7562,2.2948,-0.2191,-4.9098,0.4554,-0.1107,9.7321,0,Normal,Normal
27097.0,0.2288,0.1146,9.8272,-0.3937,2.201,2.6975,0.2275,0.0648,9.8506,0,Normal,Normal
27098.0,0.5271,0.0282,9.9955,3.7478,0.4469,5.5346,0.4913,0.0436,9.9706,0,Normal,Normal
27099.0,0.1929,0.2841,9.4244,1.2332,-6.7649,5.202,0.1805,0.2834,9.5918,0,Normal,Normal
27100.0,0.052,-0.4843,10.291,-4.6866,2.8052,1.0435,0.142,-0.5254,10.2273,0,Normal,Normal
27101.0,-0.478,0.5933,9.7277,7.9134,-0.1085,-5.6509,-0.5418,0.6163,9.8139,0,Normal,Normal
27102.0,-0.5366,0.1303,9.6287,1.0347,-2.8301,0.1142,-0.5089,0.087,9.5885,0,Normal,Normal
27103.0,0.2398,-0.3395,9.563,0.0311,-5.4251,2.5011,0.2021,-0.3357,9.5244,0,Normal,Normal
27104.0,0.7241,-0.4598,9.4378,-2.1753,1.2238,0.3502,0.747,-0.4557,9.4811,0,Normal,Normal
27105.0,-0.2218,0.1423,9.9357,-3.4148,-1.5048,1.2482,-0.2365,0.0821,10.0074,0,Normal,Normal
27106.0,-0.0476,-0.223,9.9659,0.7899,-7.1447,1.2467,-0.0184,-0.1482,9.9356,0,Normal,Normal
27107.0,-0.3042,0.5415,9.688,-3.9061,1.5843,-0.2835,-0.3763,0.6197,9.6349,0,Normal,Normal
27108.0,0.2002,0.106,9.5857,6.6847,2.1904,-4.0106,0.1612,0.0638,9.6076,0,Normal,Normal
27109.0,0.3434,0.355,9.9323,-4.6734,4.8164,5.9149,0.3457,0.3066,9.9252,0,Normal,Normal
27110.0,0.1297,0.3953,9.6259,-1.5938,-0.7567,-0.5428,0.1123,0.4143,9.6837,0,Normal,Normal
27111.0,-0.0595,0.1491,9.8417,1.5712,4.4406,-1.6177,-0.1288,0.2592,9.9126,0,Normal,Normal
27112.0,-0.1407,-0.2467,9.9359,-2.8502,-4.7709,0.7254,-0.2103,-0.26,9.9934,0,Normal,Normal
27113.0,0.0609,-0.3191,9.798,0.9364,6.538,2.4434,-0.013,-0.3289,9.7772,0,Normal,Normal
27114.0,-0.2394,0.0563,9.6958,0.8613,-0.6461,-1.4914,-0.2274,-0.0529,9.7002,0,Normal,Normal
27115.0,0.1095,0.3048,9.6491,0.024,-1.3926,0.5024,0.109,0.4213,9.6875,0,Normal,Normal
27116.0,0.3961,-0.0924,9.6244,-2.8856,-0.5366,-0.3322,0.3652,-0.1232,9.6128,0,Normal,Normal
27117.0,-0.3791,-0.6289,9.3415,0.1028,2.829,2.3376,-0.4084,-0.6235,9.3487,0,Normal,Normal
27118.0,-0.5581,0.4076,9.9279,7.8119,-7.0094,-1.0716,-0.5842,0.3787,9.935,0,Normal,Normal
